0,1,2,3,4,5,6,7,8,9
8.7136,8.7441,8.7562,8.7626,8.7683,8.7739,8.7801,8.7872,8.7946,8.8034
8.6765,8.7064,8.717,8.7227,8.7281,8.7334,8.7391,8.7454,8.7519,8.759
8.7123,8.7387,8.747,8.7507,8.7536,8.7562,8.7585,8.7608,8.7633,8.7646
8.6928,8.7129,8.7183,8.7199,8.7205,8.7208,8.7209,8.7208,8.721,8.7202
8.5816,8.5885,8.5856,8.5798,8.5725,8.5651,8.5565,8.5473,8.5383,8.5268
8.432,8.432,8.4275,8.4203,8.4111,8.4019,8.3911,8.3794,8.3678,8.3533
8.0459,8.0389,8.0302,8.02,8.0092,7.9986,7.988,7.9778,7.9678,7.9591
7.9143,7.9125,7.9099,7.9064,7.9029,7.8994,7.8958,7.8923,7.8888,7.885
7.9544,7.9667,7.9744,7.9826,7.9894,7.9961,8.0013,8.0054,8.0095,8.0099
7.6164,7.6269,7.6354,7.6427,7.6486,7.6544,7.6603,7.6664,7.6725,7.6807
7.6925,7.6965,7.6964,7.6956,7.6946,7.6935,7.6888,7.6873,7.6858,7.6836
7.8351,7.8299,7.8194,7.8076,7.7953,7.7838,7.7714,7.7588,7.7461,7.7327
8.1238,8.1198,8.1069,8.0907,8.0687,8.0474,8.0208,7.9916,7.9637,7.9311
8.1923,8.1702,8.1414,8.1116,8.0804,8.05,8.0185,7.9866,7.9556,7.923
8.118,8.0925,8.0629,8.0342,8.0085,7.983,7.9585,7.9348,7.9114,7.8873
8.2106,8.1921,8.1684,8.1449,8.1229,8.1011,8.0798,8.0591,8.0386,8.0179
8.3054,8.2868,8.2613,8.2356,8.2107,8.1856,8.1606,8.1364,8.1123,8.088
8.4991,8.4967,8.4835,8.4692,8.454,8.4387,8.423,8.4073,8.3916,8.3757
8.6021,8.6052,8.5955,8.5845,8.573,8.5614,8.5491,8.5364,8.5237,8.5095
8.6218,8.627,8.6182,8.6082,8.5981,8.5878,8.5775,8.5671,8.5569,8.5461
8.6474,8.6504,8.6386,8.6253,8.6114,8.5972,8.5829,8.5686,8.5544,8.5398
8.7218,8.7289,8.7214,8.7121,8.7017,8.6911,8.6802,8.669,8.6578,8.6465
8.7727,8.783,8.7796,8.7748,8.7695,8.764,8.758,8.7517,8.7455,8.7386
8.7737,8.7811,8.7771,8.7728,8.7692,8.7655,8.7617,8.7577,8.7538,8.7493
8.6681,8.664,8.6538,8.6465,8.6412,8.6364,8.6325,8.6291,8.6261,8.6231
8.4349,8.41,8.3889,8.3708,8.355,8.3399,8.3261,8.313,8.3005,8.2875
8.342,8.3248,8.3122,8.301,8.2907,8.2807,8.2715,8.2628,8.2544,8.2473
8.1488,8.1403,8.1339,8.1284,8.1237,8.1194,8.1155,8.1117,8.1083,8.1052
